name,solved,type,objval,runtime_p,gap_p,Z1_p,Z2_p,Z3_p,Z4_p,Z5_p,FixObjVal,FixGAP,FixZ1,FixZ2,FixZ3,FixZ4,FixZ5
I3_N6_M4_T15_C250_DepCentral_s4,True,P2,31.377797195099177,0.07500004768371582,0.0,31.37779719509918,0.0,0.0,0.0,0.0,431.37779719509916,0.0,31.37779719509918,0.0,0.0,0.0,400.0
I3_N6_M4_T15_C250_DepCentral_s4,True,P3,31.120465715667788,0.07699990272521973,0.0,31.120465715667784,0.0,0.0,0.0,0.0,799.1204657156677,0.0,31.120465715667784,0.0,0.0,0.0,768.0
I3_N6_M4_T15_C250_DepCentral_s4,True,P4,37.58014476967399,0.03900003433227539,0.0,37.580144769673986,0.0,0.0,0.0,0.0,563.580144769674,0.0,37.580144769673986,0.0,0.0,0.0,526.0
I3_N6_M4_T15_C250_DepCentral_s4,True,P5,31.120465715667784,0.042999982833862305,0.0,31.120465715667788,0.0,0.0,0.0,0.0,789.1204657156677,0.0,31.120465715667788,0.0,0.0,0.0,758.0
I3_N6_M4_T15_C250_DepCentral_s4,True,P6,2.0240860824630023,0.03800010681152344,0.0,2.0240860824630023,0.0,0.0,0.0,0.0,890.3277257366567,0.0,42.32772573665665,0.0,0.0,0.0,848.0
I3_N6_M4_T30_C150_DepCentral_s3,True,P1,25.754670766748518,0.03399991989135742,0.0,25.754670766748525,0.0,0.0,0.0,0.0,4989.531207835628,0.0,25.754670766748525,17.753499097367378,5.530036166247018,3480.0,1496.0
I3_N6_M4_T30_C150_DepCentral_s3,True,P2,152000040.72028038,0.1100001335144043,1.9606785791945503e-16,40.72028036419305,0.0,0.0,0.0,0.0,990.7202803641931,0.0,40.72028036419305,5.665191645708512,5.665191645708512,666.0,284.0
I3_N6_M4_T30_C150_DepCentral_s3,True,P3,40.72028036419305,0.034999847412109375,0.0,40.72028036419305,0.0,0.0,0.0,0.0,1032.720280364193,0.0,40.72028036419305,7.270178689145646,7.270178689145646,624.0,368.0
I3_N6_M4_T30_C150_DepCentral_s3,True,P4,223000040.72028038,0.15400004386901855,1.0302513961193607e-12,40.72028036419305,0.0,0.0,0.0,0.0,1032.720280364193,0.0,40.72028036419305,2.2877956978186673,2.2877956978186673,624.0,368.0
I3_N6_M4_T30_C150_DepCentral_s3,True,P5,123000036.25718212,0.13899993896484375,0.0,36.25718210874781,0.0,0.0,0.0,0.0,1058.2571821087477,0.0,36.25718210874781,2.2295123230625045,2.2295123230625045,654.0,368.0
I3_N6_M4_T30_C150_DepCentral_s3,True,P6,1.99190371136129,0.03600001335144043,0.0,1.99190371136129,0.0,0.0,0.0,0.0,992.9304796406238,0.0,42.93047964062368,10.64757463703549,10.64757463703549,456.0,494.0
I3_N6_M4_T30_C200_DepCentral_s3,True,P1,25.754670766748518,0.03299999237060547,0.0,25.754670766748525,0.0,0.0,0.0,0.0,4493.234488144394,0.0,25.754670766748525,12.87053892960029,4.350356307246568,2980.0,1496.0
I3_N6_M4_T30_C200_DepCentral_s3,True,P2,40.72028036419306,0.03400015830993652,0.0,40.72028036419305,0.0,0.0,0.0,0.0,246.72028036419303,0.0,40.72028036419305,3.1530226215647925,3.1530226215647925,76.0,130.0
I3_N6_M4_T30_C200_DepCentral_s3,True,P3,33.75585138288572,0.03900003433227539,0.0,33.75585138288573,0.0,0.0,0.0,0.0,639.7558513828857,0.0,33.75585138288573,9.602665176059148,9.602665176059148,476.0,130.0
I3_N6_M4_T30_C200_DepCentral_s3,True,P4,32000040.720280364,0.06800007820129395,0.0,40.72028036419305,0.0,0.0,0.0,0.0,246.72028036419303,0.0,40.72028036419305,3.1530226215647925,3.1530226215647925,76.0,130.0
I3_N6_M4_T30_C200_DepCentral_s3,True,P5,36.25718210874781,0.031000137329101562,0.0,36.25718210874781,0.0,0.0,0.0,0.0,222.2571821087478,0.0,36.25718210874781,0.0,0.0,186.0,0.0
I3_N6_M4_T30_C200_DepCentral_s3,True,P6,1.99190371136129,0.03600001335144043,0.0,1.99190371136129,0.0,0.0,0.0,0.0,396.9304796406236,0.0,42.93047964062368,2.0470153883153888,2.0470153883153888,46.0,308.0
I3_N6_M4_T30_C200_DepCentral_s4,True,P1,17.73003887906298,0.029999971389770508,0.0,17.73003887906298,0.0,0.0,0.0,0.0,4539.090544019798,0.0,17.73003887906298,11.602668437737577,4.963173578471649,3686.0,842.0
I3_N6_M4_T30_C200_DepCentral_s4,True,P2,39.95401844708239,0.039999961853027344,0.0,39.95401844708239,0.0,0.0,0.0,0.0,229.9540184470824,0.0,39.95401844708239,0.0,0.0,68.0,122.0
I3_N6_M4_T30_C200_DepCentral_s4,True,P3,37.580144769673986,0.04500007629394531,0.0,37.580144769673986,0.0,0.0,0.0,0.0,121.58014476967398,0.0,37.580144769673986,1.4385099322863772,1.4385099322863772,84.0,0.0
I3_N6_M4_T30_C200_DepCentral_s4,True,P4,60000037.58014476,0.09500002861022949,0.0,37.580144769673986,0.0,0.0,0.0,0.0,121.58014476967396,0.0,37.580144769673986,1.4385099322863772,1.4385099322863772,84.0,0.0
I3_N6_M4_T30_C200_DepCentral_s4,True,P5,37.580144769673986,0.03099989891052246,0.0,37.580144769673986,0.0,0.0,0.0,0.0,121.58014476967398,0.0,37.580144769673986,0.9952065112327189,0.9952065112327189,84.0,0.0
I3_N6_M4_T30_C200_DepCentral_s4,True,P6,2.0240860824630023,0.037000179290771484,0.0,2.0240860824630023,0.0,0.0,0.0,0.0,741.4487926469642,0.0,41.448792646964236,4.976032556163594,4.976032556163594,456.0,244.0
I3_N6_M4_T30_C200_DepLowerLeft_s0,True,P1,29.05529085667877,0.2590000629425049,0.0,29.055290856678774,0.0,0.0,0.0,0.0,4757.021963691936,0.0,29.055290856678774,12.452468204194655,10.419141039452342,4224.0,506.0
I3_N6_M4_T30_C200_DepLowerLeft_s0,True,P2,18000076.185703523,0.07200002670288086,0.0,76.18771861688232,0.0,0.0,0.0,0.0,854.1877186168824,0.0,76.18771861688232,2.544861489354578,2.544861489354578,36.0,742.0
I3_N6_M4_T30_C200_DepLowerLeft_s0,True,P3,71.15117029491529,0.032000064849853516,0.0,71.15117029491527,0.0,0.0,0.0,0.0,875.1511702949153,0.0,71.15117029491527,0.0,0.0,62.0,742.0
I3_N6_M4_T30_C200_DepLowerLeft_s0,True,P4,92000073.03160319,0.13200020790100098,0.0,73.03160318228241,0.0,0.0,0.0,0.0,523.0316031822825,0.0,73.03160318228241,0.0,0.0,62.0,388.0
I3_N6_M4_T30_C200_DepLowerLeft_s0,True,P5,71.15117029491529,0.03800010681152344,0.0,71.15117029491526,0.0,0.0,0.0,0.0,527.1511702949152,0.0,71.15117029491526,0.0,0.0,188.0,268.0
I3_N6_M4_T30_C200_DepLowerLeft_s0,True,P6,0.956486007226047,0.06299996376037598,0.0,0.956486007226047,0.0,0.0,0.0,0.0,829.2925504301327,0.0,73.29255043013268,2.303902775726441,2.303902775726441,36.0,720.0
I3_N6_M4_T30_C200_DepLowerLeft_s3,True,P1,27.71330539481939,0.04799985885620117,0.0,27.71330539481939,0.0,0.0,0.0,0.0,4498.897234566764,0.0,27.71330539481939,15.867411057739936,11.051340229685138,3734.0,742.0
I3_N6_M4_T30_C200_DepLowerLeft_s3,True,P2,66.80459218054793,0.04200005531311035,0.0,66.80459218054793,0.0,0.0,0.0,0.0,454.8045921805479,0.0,66.80459218054793,0.0,0.0,20.0,368.0
I3_N6_M4_T30_C200_DepLowerLeft_s3,True,P3,49.63489961509065,0.2630000114440918,0.0,49.634899615090646,0.0,0.0,0.0,0.0,927.6348996150907,0.0,49.634899615090646,5.0432691277974495,5.0432691277974495,290.0,588.0
I3_N6_M4_T30_C200_DepLowerLeft_s3,True,P4,32000066.80459218,0.05800008773803711,0.0,66.80459218054793,0.0,0.0,0.0,0.0,454.80459218054796,0.0,66.80459218054793,0.0,0.0,20.0,368.0
I3_N6_M4_T30_C200_DepLowerLeft_s3,True,P5,54.22040857441148,0.02200007438659668,0.0,54.22040857441148,0.0,0.0,0.0,0.0,710.2204085744115,0.0,54.22040857441148,4.746114200058823,4.746114200058823,288.0,368.0
I3_N6_M4_T30_C200_DepLowerLeft_s3,True,P6,1.376399567938614,0.029000043869018555,0.0,1.376399567938614,0.0,0.0,0.0,0.0,916.419461140207,0.0,60.419461140206934,3.9930038817912514,3.9930038817912514,236.0,620.0
I3_N6_M4_T30_C250_DepCentral_s0,True,P1,18.598890714819547,0.03299999237060547,0.0,18.598890714819547,0.0,0.0,0.0,0.0,4236.478524457061,0.0,18.598890714819547,14.97579984490364,2.855433587145452,3378.0,852.0
I3_N6_M4_T30_C250_DepCentral_s0,True,P2,25.432788235565162,0.03800010681152344,0.0,25.43278823556517,0.0,0.0,0.0,0.0,73.43278823556517,0.0,25.43278823556517,0.839487128258582,0.839487128258582,48.0,0.0
I3_N6_M4_T30_C250_DepCentral_s0,True,P3,23.937460991139815,0.04800009727478027,0.0,23.937460991139815,0.0,0.0,0.0,0.0,772.6363005924633,0.0,23.937460991139815,4.843632184287406,3.5424717856107595,750.0,0.0
I3_N6_M4_T30_C250_DepCentral_s0,True,P4,26.884412902384213,0.03299999237060547,0.0,26.884412902384213,0.0,0.0,0.0,0.0,36.88441290238421,0.0,26.884412902384213,0.6492241523541774,0.6492241523541774,10.0,0.0
I3_N6_M4_T30_C250_DepCentral_s0,True,P5,25.432788235565162,0.0410001277923584,0.0,25.432788235565166,0.0,0.0,0.0,0.0,73.43278823556517,0.0,25.432788235565166,0.839487128258582,0.839487128258582,48.0,0.0
I3_N6_M4_T30_C250_DepCentral_s0,True,P6,3.9052843946636053,0.029999971389770508,0.0,3.9052843946636053,0.0,0.0,0.0,0.0,67.49449954257304,0.0,29.494499542573024,1.7843407746279856,1.7843407746279856,38.0,0.0
I3_N6_M4_T30_C250_DepCentral_s1,True,P1,29.030881527175026,0.03099989891052246,0.0,29.030881527175023,0.0,0.0,0.0,0.0,4273.408431027266,0.0,29.030881527175023,10.46530090024189,4.842850400332432,2306.0,1944.0
I3_N6_M4_T30_C250_DepCentral_s1,True,P2,35.36249667333503,0.03900003433227539,2.4652026853831154e-05,35.36249667333503,0.0,0.0,0.0,0.0,219.36249667333504,0.0,35.36249667333503,0.7926159221211747,0.7926159221211747,40.0,144.0
I3_N6_M4_T30_C250_DepCentral_s1,True,P3,35.36249667333503,0.046000003814697266,0.0,35.36249667333503,0.0,0.0,0.0,0.0,219.36249667333502,0.0,35.36249667333503,0.7926159221211747,0.7926159221211747,40.0,144.0
I3_N6_M4_T30_C250_DepCentral_s1,True,P4,39.69000060071607,0.03299999237060547,0.0,39.69000060071607,0.0,0.0,0.0,0.0,39.69000060071607,0.0,39.69000060071607,0.0,0.0,0.0,0.0
I3_N6_M4_T30_C250_DepCentral_s1,True,P5,35.36249667333503,0.03399991989135742,0.0,35.36249667333502,0.0,0.0,0.0,0.0,219.36249667333502,0.0,35.36249667333502,0.3368085509603341,0.3368085509603341,40.0,144.0
I3_N6_M4_T30_C250_DepCentral_s1,True,P6,2.748037791574214,0.03500008583068848,0.0,2.748037791574214,0.0,0.0,0.0,0.0,155.70222053494174,0.0,41.70222053494174,0.9685700800664865,0.9685700800664865,14.0,100.0
I3_N6_M4_T30_C250_DepCentral_s3,True,P1,25.754670766748518,0.03299999237060547,0.0,25.754670766748525,0.0,0.0,0.0,0.0,3993.234488144396,0.0,25.754670766748525,12.87053892960029,4.350356307246568,2480.0,1496.0
I3_N6_M4_T30_C250_DepCentral_s3,True,P2,33.016151811061526,0.04799985885620117,2.944957615041602e-05,33.016151811061526,0.0,0.0,0.0,0.0,79.01615181106153,0.0,33.016151811061526,1.142432492535117,1.142432492535117,46.0,0.0
I3_N6_M4_T30_C250_DepCentral_s3,True,P3,30.780653697692237,0.04500007629394531,0.0,30.780653697692237,0.0,0.0,0.0,0.0,540.7806536976923,0.0,30.780653697692237,2.7382658746002004,2.7382658746002004,380.0,130.0
I3_N6_M4_T30_C250_DepCentral_s3,True,P4,33.75585138288573,0.029999971389770508,0.0,33.75585138288573,0.0,0.0,0.0,0.0,33.75585138288573,0.0,33.75585138288573,0.0,0.0,0.0,0.0
I3_N6_M4_T30_C250_DepCentral_s3,True,P5,30.78065369769224,0.03399991989135742,0.0,30.780653697692237,0.0,0.0,0.0,0.0,540.7806536976923,0.0,30.780653697692237,4.350356307246568,4.350356307246568,332.0,178.0
I3_N6_M4_T30_C250_DepCentral_s3,True,P6,1.99190371136129,0.04500007629394531,0.0,1.99190371136129,0.0,0.0,0.0,0.0,350.9304796406236,0.0,42.93047964062368,0.0,0.0,0.0,308.0
I3_N6_M4_T30_C250_DepCentral_s4,True,P1,17.73003887906298,0.031999826431274414,0.0,17.73003887906298,0.0,0.0,0.0,0.0,4039.814604797262,0.0,17.73003887906298,10.891466637964829,4.976032556163594,3514.0,514.0
I3_N6_M4_T30_C250_DepCentral_s4,True,P2,31.377797195099184,0.07300019264221191,0.0,31.37779719509918,0.0,0.0,0.0,0.0,75.37779719509918,0.0,31.37779719509918,1.4759443447719818,1.4759443447719818,44.0,0.0
I3_N6_M4_T30_C250_DepCentral_s4,True,P3,30.2079717858913,0.11999988555908203,0.0,30.207971785891296,0.0,0.0,0.0,0.0,536.2079717858913,0.0,30.207971785891296,5.000031169070827,5.000031169070827,346.0,160.0
I3_N6_M4_T30_C250_DepCentral_s4,True,P4,37.580144769673986,0.053999900817871094,0.0,37.580144769673986,0.0,0.0,0.0,0.0,37.580144769673986,0.0,37.580144769673986,0.0,0.0,0.0,0.0
I3_N6_M4_T30_C250_DepCentral_s4,True,P5,31.120465715667784,0.04800009727478027,0.0,31.120465715667788,0.0,0.0,0.0,0.0,383.12046571566776,0.0,31.120465715667788,5.534954741785441,5.534954741785441,230.0,122.0
I3_N6_M4_T30_C250_DepCentral_s4,True,P6,2.0240860824630023,0.039999961853027344,0.0,2.0240860824630023,0.0,0.0,0.0,0.0,141.44879264696425,0.0,41.448792646964236,0.9952065112327189,0.9952065112327189,16.0,84.0
I3_N6_M4_T30_C250_DepLowerLeft_s0,True,P1,29.05529085667877,0.17200016975402832,0.0,29.055290856678774,0.0,0.0,0.0,0.0,4257.021963691936,0.0,29.055290856678774,12.452468204194655,10.419141039452342,3724.0,506.0
I3_N6_M4_T30_C250_DepLowerLeft_s0,True,P2,58.63809974147646,0.07500004768371582,0.0,58.63809974147645,0.0,0.0,0.0,0.0,364.6380997414765,0.0,58.63809974147645,2.544861489354578,2.544861489354578,38.0,268.0
I3_N6_M4_T30_C250_DepLowerLeft_s0,True,P3,56.537726752290574,0.11999988555908203,0.0,56.53772675229056,0.0,0.0,0.0,0.0,962.5377267522905,0.0,56.53772675229056,5.089722978709156,5.089722978709156,284.0,622.0
I3_N6_M4_T30_C250_DepLowerLeft_s0,True,P4,71.15117029491529,0.039999961853027344,0.0,71.15117029491529,0.0,0.0,0.0,0.0,459.1511702949153,0.0,71.15117029491529,0.0,0.0,0.0,388.0
I3_N6_M4_T30_C250_DepLowerLeft_s0,True,P5,58.63809974147646,0.039999961853027344,0.0,58.638099741476466,0.0,0.0,0.0,0.0,364.6380997414765,0.0,58.638099741476466,1.2946814279968644,1.2946814279968644,38.0,268.0
I3_N6_M4_T30_C250_DepLowerLeft_s0,True,P6,0.956486007226047,0.0710000991821289,0.0,0.956486007226047,0.0,0.0,0.0,0.0,793.2925504301327,0.0,73.29255043013268,0.0,0.0,0.0,720.0
I3_N6_M4_T30_C250_DepLowerLeft_s2,True,P1,29.119061356515402,0.10500001907348633,0.0,29.119061356515406,0.0,0.0,0.0,0.0,4489.245346409566,0.0,29.119061356515406,14.646803530396205,10.773088583447404,2906.0,1558.0
I3_N6_M4_T30_C250_DepLowerLeft_s2,True,P2,70.67171158837529,0.1099998950958252,0.0,70.67171158837527,0.0,0.0,0.0,0.0,1144.6717115883753,0.0,70.67171158837527,0.0,0.0,0.0,1074.0
I3_N6_M4_T30_C250_DepLowerLeft_s2,True,P3,55.93718524091921,0.12599992752075195,0.0,55.93718524091922,0.0,0.0,0.0,0.0,865.9371852409192,0.0,55.93718524091922,0.0,0.0,58.0,752.0
I3_N6_M4_T30_C250_DepLowerLeft_s2,True,P4,73.15913101267566,0.0559999942779541,0.0,73.15913101267567,0.0,0.0,0.0,0.0,825.1591310126756,0.0,73.15913101267567,0.0,0.0,0.0,752.0
I3_N6_M4_T30_C250_DepLowerLeft_s2,True,P5,59.8033122177766,0.042999982833862305,0.0,59.8033122177766,0.0,0.0,0.0,0.0,415.8033122177765,0.0,59.8033122177766,0.0,0.0,54.0,302.0
I3_N6_M4_T30_C250_DepLowerLeft_s2,True,P6,0.928539934782389,0.03900003433227539,0.0,0.928539934782389,0.0,0.0,0.0,0.0,678.6896320333226,0.0,80.6896320333225,0.0,0.0,14.0,584.0
I3_N6_M4_T30_C250_DepLowerLeft_s3,True,P1,27.713305394819393,0.0559999942779541,0.0,27.71330539481939,0.0,0.0,0.0,0.0,4001.260073519898,0.0,27.71330539481939,12.102543328831954,9.649311453910926,3234.0,742.0
I3_N6_M4_T30_C250_DepLowerLeft_s3,True,P2,48.89520004326645,0.12800002098083496,0.0,48.89520004326645,0.0,0.0,0.0,0.0,552.8952000432664,0.0,48.89520004326645,2.590975106017038,2.590975106017038,46.0,458.0
I3_N6_M4_T30_C250_DepLowerLeft_s3,True,P3,47.56249214569925,0.17499995231628418,0.0,47.56249214569925,0.0,0.0,0.0,0.0,555.5624921456993,0.0,47.56249214569925,1.8065702311285883,1.8065702311285883,50.0,458.0
I3_N6_M4_T30_C250_DepLowerLeft_s3,True,P4,49.634899615090646,0.1529998779296875,0.0,49.634899615090646,0.0,0.0,0.0,0.0,507.63489961509066,0.0,49.634899615090646,0.0,0.0,0.0,458.0
I3_N6_M4_T30_C250_DepLowerLeft_s3,True,P5,48.89520004326644,0.05200004577636719,0.0,48.89520004326644,0.0,0.0,0.0,0.0,462.89520004326647,0.0,48.89520004326644,2.590975106017038,2.590975106017038,46.0,368.0
I3_N6_M4_T30_C250_DepLowerLeft_s3,True,P6,1.376399567938614,0.029000043869018555,0.0,1.376399567938614,0.0,0.0,0.0,0.0,694.419461140207,0.0,60.419461140206934,0.0,0.0,14.0,620.0
I3_N6_M4_T30_C250_DepLowerLeft_s4,True,P1,22.17638853504391,0.15400004386901855,0.0,22.17638853504391,0.0,0.0,0.0,0.0,4047.5925617066982,0.0,22.17638853504391,11.889464455410263,9.30563762706473,3186.0,842.0
I3_N6_M4_T30_C250_DepLowerLeft_s4,True,P2,46.55866717144154,0.08299994468688965,0.0,46.558667171441535,0.0,0.0,0.0,0.0,232.55866717144156,0.0,46.558667171441535,0.9763872182694732,0.9763872182694732,30.0,156.0
I3_N6_M4_T30_C250_DepLowerLeft_s4,True,P3,46.02819320014177,0.12999987602233887,0.0,46.02819320014177,0.0,0.0,0.0,0.0,874.0281932001418,0.0,46.02819320014177,1.722836033985823,1.722836033985823,108.0,720.0
I3_N6_M4_T30_C250_DepLowerLeft_s4,True,P4,53.868178151144015,0.0559999942779541,0.0,53.86817815114401,0.0,0.0,0.0,0.0,579.868178151144,0.0,53.86817815114401,0.0,0.0,0.0,526.0
I3_N6_M4_T30_C250_DepLowerLeft_s4,True,P5,47.149214192821745,0.04500007629394531,0.0,47.149214192821745,0.0,0.0,0.0,0.0,545.1492141928218,0.0,47.149214192821745,3.7679261847552628,3.7679261847552628,94.0,404.0
I3_N6_M4_T30_C250_DepLowerLeft_s4,True,P6,1.3261153286986194,0.03500008583068848,0.0,1.3261153286986194,0.0,0.0,0.0,0.0,297.9374234974979,0.0,53.93742349749788,0.0,0.0,0.0,244.0
I3_N6_M4_T45_C200_DepCentral_s4,True,P1,17.73003887906298,0.029000043869018555,0.0,17.73003887906298,0.0,0.0,0.0,0.0,4538.728513631065,7.976471552432176e-05,17.73003887906298,11.958269337623953,4.956744089625676,4330.0,198.0
I3_N6_M4_T45_C200_DepCentral_s4,True,P2,39.95401844708239,0.032000064849853516,0.0,39.95401844708239,0.0,0.0,0.0,0.0,149.95401844708238,0.0,39.95401844708239,0.8861354298300008,0.8861354298300008,110.0,0.0
I3_N6_M4_T45_C200_DepCentral_s4,True,P3,37.580144769673986,0.04399991035461426,0.0,37.580144769673986,0.0,0.0,0.0,0.0,121.58014476967398,0.0,37.580144769673986,1.8643624235982736,1.8643624235982736,84.0,0.0
I3_N6_M4_T45_C200_DepCentral_s4,True,P4,60000037.58014477,0.13499999046325684,2.123414140153111e-14,37.580144769673986,0.0,0.0,0.0,0.0,121.58014476967398,0.0,37.580144769673986,0.9952065112327189,0.9952065112327189,84.0,0.0
I3_N6_M4_T45_C200_DepCentral_s4,True,P5,37.580144769673986,0.031999826431274414,0.0,37.580144769673986,0.0,0.0,0.0,0.0,121.58014476967399,0.0,37.580144769673986,0.9952065112327189,0.9952065112327189,84.0,0.0
I3_N6_M4_T45_C200_DepCentral_s4,True,P6,2.0240860824630023,0.037999868392944336,0.0,2.0240860824630023,0.0,0.0,0.0,0.0,734.9936026303297,0.0,40.993602630329754,0.0,0.0,450.0,244.0
I3_N6_M4_T45_C200_DepLowerLeft_s4,True,P1,22.17638853504391,0.15599989891052246,0.0,22.17638853504391,0.0,0.0,0.0,0.0,4547.32266654257,0.0,22.17638853504391,12.332223983822693,9.478501991348633,3662.0,866.0
I3_N6_M4_T45_C200_DepLowerLeft_s4,True,P2,62.115604782260846,0.04500007629394531,0.0,62.11560478226084,0.0,0.0,0.0,0.0,172.11560478226082,0.0,62.11560478226084,6.052144523802644,6.052144523802644,110.0,0.0
I3_N6_M4_T45_C200_DepLowerLeft_s4,True,P3,53.868178151144,0.0409998893737793,0.0,53.86817815114401,0.0,0.0,0.0,0.0,371.868178151144,0.0,53.86817815114401,5.942515234161761,5.942515234161761,318.0,0.0
I3_N6_M4_T45_C200_DepLowerLeft_s4,True,P4,60000059.73553327,0.1510000228881836,1.2595193959422602e-12,59.74173110485244,0.0,0.0,0.0,0.0,143.74173110485245,0.0,59.74173110485244,2.695533866799145,2.695533866799145,84.0,0.0
I3_N6_M4_T45_C200_DepLowerLeft_s4,True,P5,59.41122825845579,0.024000167846679688,0.0,59.41122825845579,0.0,0.0,0.0,0.0,395.4112282584558,0.0,59.41122825845579,3.7792575286064727,3.7792575286064727,336.0,0.0
I3_N6_M4_T45_C200_DepLowerLeft_s4,True,P6,1.3261153286986194,0.03299999237060547,0.0,1.3261153286986194,0.0,0.0,0.0,0.0,610.5248643357517,0.0,64.52486433575176,14.301281364738296,14.301281364738296,354.0,192.0
I3_N6_M4_T45_C250_DepCentral_s0,True,P1,18.598890714819547,0.031000137329101562,0.0,18.598890714819547,0.0,0.0,0.0,0.0,4245.767258710554,0.0,18.598890714819547,6.913114578037179,4.0814825737714475,3992.0,238.0
I3_N6_M4_T45_C250_DepCentral_s0,True,P2,25.43278823556517,0.03400015830993652,0.0,25.432788235565162,0.0,0.0,0.0,0.0,73.43278823556516,0.0,25.432788235565162,1.2212904262055801,1.2212904262055801,48.0,0.0
I3_N6_M4_T45_C250_DepCentral_s0,True,P3,23.93746099113982,0.0559999942779541,0.0,23.937460991139815,0.0,0.0,0.0,0.0,772.6363005924633,0.0,23.937460991139815,4.843632184287406,3.5424717856107595,750.0,0.0
I3_N6_M4_T45_C250_DepCentral_s0,True,P4,26.884412902384213,0.03399991989135742,0.0,26.884412902384213,0.0,0.0,0.0,0.0,36.88441290238421,0.0,26.884412902384213,0.0,0.0,10.0,0.0
I3_N6_M4_T45_C250_DepCentral_s0,True,P5,25.43278823556517,0.032000064849853516,0.0,25.432788235565166,0.0,0.0,0.0,0.0,73.43278823556517,0.0,25.432788235565166,0.839487128258582,0.839487128258582,48.0,0.0
I3_N6_M4_T45_C250_DepCentral_s0,True,P6,3.9052843946636053,0.03299999237060547,0.0,3.9052843946636053,0.0,0.0,0.0,0.0,67.49449954257304,0.0,29.494499542573024,1.7843407746279856,1.7843407746279856,38.0,0.0
I3_N6_M4_T45_C250_DepCentral_s1,True,P1,29.030881527175026,0.03400015830993652,0.0,29.030881527175023,0.0,0.0,0.0,0.0,4265.140710245574,0.0,29.030881527175023,18.174934431637606,4.284763150037541,3670.0,580.0
I3_N6_M4_T45_C250_DepCentral_s1,True,P2,35.36249667333503,0.039999961853027344,2.4652028997565664e-05,35.36249667333503,0.0,0.0,0.0,0.0,81.36249667333503,0.0,35.36249667333503,1.761186002187661,1.761186002187661,46.0,0.0
I3_N6_M4_T45_C250_DepCentral_s1,True,P3,35.36249667333503,0.06800007820129395,0.0,35.36249667333502,0.0,0.0,0.0,0.0,81.36249667333503,0.0,35.36249667333502,1.3053786310268207,1.3053786310268207,46.0,0.0
I3_N6_M4_T45_C250_DepCentral_s1,True,P4,39.69000060071606,0.032000064849853516,0.0,39.69000060071607,0.0,0.0,0.0,0.0,39.69000060071606,0.0,39.69000060071607,0.0,0.0,0.0,0.0
I3_N6_M4_T45_C250_DepCentral_s1,True,P5,35.36249667333502,0.026000022888183594,0.0,35.36249667333502,0.0,0.0,0.0,0.0,81.36249667333503,0.0,35.36249667333502,1.400404338842178,1.400404338842178,46.0,0.0
I3_N6_M4_T45_C250_DepCentral_s1,True,P6,2.748037791574214,0.03400015830993652,0.0,2.748037791574214,0.0,0.0,0.0,0.0,87.70222053494176,0.0,41.70222053494174,2.03216586794833,2.03216586794833,46.0,0.0
I3_N6_M4_T45_C250_DepCentral_s3,True,P1,25.754670766748518,0.03400015830993652,0.0,25.754670766748525,0.0,0.0,0.0,0.0,3991.753176020889,0.0,25.754670766748525,14.823722996707124,4.822228250846748,3348.0,628.0
I3_N6_M4_T45_C250_DepCentral_s3,True,P2,33.016151811061526,0.04399991035461426,0.0,33.016151811061526,0.0,0.0,0.0,0.0,79.01615181106153,0.0,33.016151811061526,1.0953063498400801,1.0953063498400801,46.0,0.0
I3_N6_M4_T45_C250_DepCentral_s3,True,P3,30.78065369769224,0.04999995231628418,0.0,30.780653697692237,0.0,0.0,0.0,0.0,540.7806536976922,0.0,30.780653697692237,4.350356307246568,4.350356307246568,146.0,364.0
I3_N6_M4_T45_C250_DepCentral_s3,True,P4,33.75585138288572,0.03099989891052246,0.0,33.75585138288573,0.0,0.0,0.0,0.0,33.75585138288572,0.0,33.75585138288573,0.0,0.0,0.0,0.0
I3_N6_M4_T45_C250_DepCentral_s3,True,P5,30.780653697692237,0.03399991989135742,0.0,30.780653697692237,0.0,0.0,0.0,0.0,540.7806536976922,0.0,30.780653697692237,4.350356307246568,4.350356307246568,146.0,364.0
I3_N6_M4_T45_C250_DepCentral_s3,True,P6,1.99190371136129,0.034999847412109375,0.0,1.99190371136129,0.0,0.0,0.0,0.0,35.778086003418736,0.0,35.778086003418736,0.0,0.0,0.0,0.0
I3_N6_M4_T45_C250_DepCentral_s4,True,P1,17.73003887906298,0.034999847412109375,0.0,17.73003887906298,0.0,0.0,0.0,0.0,4039.8146047972614,8.961559481021733e-05,17.73003887906298,10.891466637964829,4.976032556163594,3830.0,198.0
I3_N6_M4_T45_C250_DepCentral_s4,True,P2,31.377797195099184,0.06200003623962402,0.0,31.37779719509918,0.0,0.0,0.0,0.0,75.37779719509918,0.0,31.37779719509918,1.056521342306058,1.056521342306058,44.0,0.0
I3_N6_M4_T45_C250_DepCentral_s4,True,P3,30.2079717858913,0.09799981117248535,0.0,30.2079717858913,0.0,0.0,0.0,0.0,536.2079717858912,0.0,30.2079717858913,5.419454171536749,5.419454171536749,506.0,0.0
I3_N6_M4_T45_C250_DepCentral_s4,True,P4,37.58014476967398,0.04900002479553223,0.0,37.580144769673986,0.0,0.0,0.0,0.0,37.58014476967398,0.0,37.580144769673986,0.0,0.0,0.0,0.0
